Age,Income,Clicks,Click Time,Conversion Rate,CTR,Click Hour,Click Day,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website
37,45032.69,10,2024-03-12 20:45:56.912442,0.0993,0.0415,20,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False
38,52510.79,5,2023-05-24 20:45:56.912442,0.285,0.0581,20,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False
22,38284.93,3,2024-01-21 20:45:56.912442,0.4048,0.0056,20,6,False,True,True,False,True,False,False,False,False,True,False,False,False,True
41,10114.47,9,2024-04-17 20:45:56.912442,0.3733,0.0489,20,2,True,False,False,False,True,False,False,True,False,False,False,False,False,True
36,14795.95,8,2023-06-08 20:45:56.912442,0.1465,0.0804,20,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False
30,56647.47,3,2024-02-10 20:45:56.912442,0.0641,0.0663,20,5,True,False,False,False,False,True,False,False,False,True,False,False,False,True
41,21529.15,5,2023-11-10 20:45:56.912442,0.2605,0.0352,20,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False
27,37103.17,4,2023-10-28 20:45:56.912442,0.0429,0.0413,20,5,False,False,False,True,False,False,True,False,True,False,False,False,True,False
63,73565.52,3,2023-08-24 20:45:56.912442,0.0645,0.0313,20,3,False,False,False,True,False,False,True,False,False,True,False,False,True,False
32,33922.89,4,2023-12-20 20:45:56.912442,0.3211,0.0499,20,2,True,False,False,True,True,False,False,False,False,False,True,False,False,True
36,61644.3,7,2023-10-24 20:45:56.912442,0.4132,0.0389,20,1,False,False,True,False,False,False,True,True,False,False,False,False,True,False
24,21292.43,6,2024-01-04 20:45:56.912442,0.2515,0.0623,20,3,False,True,True,False,False,False,False,False,False,True,False,False,True,False
35,52340.27,4,2024-03-18 20:45:56.912442,0.2941,0.0596,20,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False
40,33621.28,5,2023-09-30 20:45:56.912442,0.2245,0.079,20,5,False,False,False,True,False,False,False,False,True,False,False,False,False,True
27,25066.91,7,2023-04-28 20:45:56.912442,0.0646,0.0309,20,4,False,False,False,True,True,False,False,False,False,False,True,False,False,True
31,62939.33,5,2023-04-24 20:45:56.912442,0.1448,0.0546,20,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
32,69499.84,5,2024-01-14 20:45:56.912442,0.2508,0.06,20,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39,74488.06,8,2024-04-09 20:45:56.912442,0.15,0.0764,20,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False
51,44558.56,6,2024-01-28 20:45:56.912442,0.19,0.0654,20,6,True,False,False,False,True,False,False,False,False,False,False,True,False,False
24,48168.83,6,2023-08-27 20:45:56.912442,0.0145,0.0549,20,6,True,False,False,True,False,True,False,False,False,True,False,False,False,True
47,37721.11,7,2024-03-06 20:45:56.912442,0.2649,0.0308,20,2,True,False,False,False,True,False,False,True,False,False,False,False,False,True
47,104715.92,2,2023-08-11 20:45:56.912442,0.2391,0.0554,20,4,False,False,False,True,False,True,False,False,False,False,True,False,True,False
38,62643.32,6,2023-11-24 20:45:56.912442,0.0434,0.0387,20,4,True,False,True,False,False,False,False,False,False,True,False,False,True,False
51,41063.12,5,2024-03-11 20:45:56.912442,0.138,0.0225,20,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
36,51341.37,7,2023-05-14 20:45:56.912442,0.2226,0.0852,20,6,False,False,True,False,False,False,True,False,False,False,False,True,True,False
36,49694.7,9,2023-08-23 20:45:56.912442,0.2627,0.0137,20,2,True,False,True,False,False,False,True,True,False,False,False,False,True,False
32,78002.11,9,2023-05-23 20:45:56.912442,0.2674,0.0379,20,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False
30,66328.37,2,2023-10-06 20:45:56.912442,0.2013,0.0554,20,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False
31,55861.47,5,2024-03-17 20:45:56.912442,0.4938,0.0403,20,6,False,False,False,False,False,True,False,False,True,False,False,False,True,False
44,31615.66,4,2023-12-08 20:45:56.912442,0.0653,0.0801,20,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True
30,47508.44,6,2024-02-05 20:45:56.912442,0.1598,0.0382,20,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True
49,443.92,10,2023-05-22 20:45:56.912442,0.4287,0.0307,20,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20,61953.02,3,2023-09-15 20:45:56.912442,0.1987,0.0577,20,4,True,False,False,True,True,False,False,False,True,False,False,False,False,True
47,21432.04,5,2024-01-17 20:45:56.912442,0.1364,0.0564,20,2,True,False,False,False,True,False,False,False,False,False,False,True,True,False
23,58308.68,3,2024-01-04 20:45:56.912442,0.1387,0.0297,20,3,False,False,False,True,False,True,False,False,True,False,False,False,True,False
49,41090.67,2,2024-01-03 20:45:56.912442,0.1984,0.0452,20,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False
63,57787.2,6,2024-01-25 20:45:56.912442,0.2796,0.0111,20,3,True,False,False,True,True,False,False,False,True,False,False,False,False,True
31,52394.32,3,2024-02-20 20:45:56.912442,0.0705,0.0397,20,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False
49,48546.02,5,2023-08-29 20:45:56.912442,0.2257,0.0829,20,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False
39,48215.91,5,2024-03-26 20:45:56.912442,0.5517,0.0593,20,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True
39,54857.91,7,2024-02-06 20:45:56.912442,0.2786,0.0699,20,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False
48,62575.73,12,2023-11-10 20:45:56.912442,0.2686,0.0618,20,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False
23,32532.09,8,2023-11-12 20:45:56.912442,0.5251,0.0312,20,6,True,False,True,False,False,True,False,False,False,False,False,False,True,False
24,33995.82,3,2023-06-23 20:45:56.912442,0.2783,0.0621,20,4,True,False,False,True,False,False,False,False,False,False,False,False,False,True
55,22107.93,7,2023-07-08 20:45:56.912442,0.175,0.0188,20,5,True,False,False,True,False,True,False,False,False,False,False,True,False,False
23,61980.86,7,2023-09-27 20:45:56.912442,0.1941,0.0688,20,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
52,100989.56,1,2024-02-08 20:45:56.912442,0.1235,0.0404,20,3,True,False,True,False,False,False,False,False,False,False,False,True,False,False
27,34818.53,4,2023-05-29 20:45:56.912442,0.4347,0.0145,20,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False
28,53881.35,5,2024-03-22 20:45:56.912442,0.4439,0.0386,20,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False
42,21687.06,6,2024-02-16 20:45:56.912442,0.0377,0.0156,20,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False
43,11062.12,8,2023-10-13 20:45:56.912442,0.1829,0.0438,20,4,False,False,False,False,False,True,False,False,False,False,False,True,False,True
26,56902.18,3,2024-02-29 20:45:56.912442,0.078,0.064,20,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False
43,66517.55,3,2023-09-27 20:45:56.912442,0.1886,0.0313,20,2,True,False,True,False,False,False,False,False,False,False,False,True,True,False
73,38678.49,7,2023-09-15 20:45:56.912442,0.2687,0.0162,20,4,True,False,False,True,True,False,False,False,True,False,False,False,False,True
41,89804.24,6,2024-04-02 20:45:56.912442,0.169,0.0686,20,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
44,77603.26,4,2023-09-28 20:45:56.912442,0.309,0.0428,20,3,True,False,False,True,False,False,True,False,False,False,False,True,False,True
37,14331.59,5,2024-01-30 20:45:56.912442,0.1339,0.0672,20,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
40,67282.64,3,2023-10-24 20:45:56.912442,0.3428,0.0103,20,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True
31,2194.07,6,2023-09-01 20:45:56.912442,0.0907,0.0277,20,4,False,True,False,True,True,False,False,False,False,False,True,False,True,False
39,62329.52,3,2024-03-26 20:45:56.912442,0.1473,0.0799,20,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
22,28909.99,4,2023-06-11 20:45:56.912442,0.3241,0.0439,20,6,True,False,False,False,False,False,False,False,False,True,False,False,False,True
36,36435.05,3,2023-06-07 20:45:56.912442,0.1766,0.0366,20,2,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36,61126.38,6,2023-05-03 20:45:56.912442,0.0777,0.011,20,2,False,False,False,False,False,False,True,False,True,False,False,False,True,False
26,12216.88,8,2023-10-04 20:45:56.912442,0.2216,0.0491,20,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False
29,50429.8,4,2023-05-11 20:45:56.912442,0.0459,0.0656,20,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False
45,34351.4,4,2024-03-09 20:45:56.912442,0.0633,0.0728,20,5,False,False,False,True,False,True,False,False,False,False,False,True,False,True
37,45878.04,5,2024-03-17 20:45:56.912442,0.084,0.063,20,6,True,False,False,False,False,False,True,True,False,False,False,False,False,True
32,57526.93,6,2024-01-06 20:45:56.912442,0.2364,0.0385,20,5,True,False,False,True,False,False,False,False,False,False,True,False,False,False
39,58079.91,4,2024-03-25 20:45:56.912442,0.1109,0.02,20,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
42,63485.72,5,2023-05-10 20:45:56.912442,0.1976,0.0437,20,2,True,False,True,False,True,False,False,False,False,False,True,False,True,False
67,37942.79,3,2024-03-14 20:45:56.912442,0.2734,0.0114,20,3,True,False,True,False,False,False,True,False,True,False,False,False,False,False
41,75439.95,4,2023-12-27 20:45:56.912442,0.3807,0.0365,20,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False
48,35218.43,8,2024-04-02 20:45:56.912442,0.1528,0.0809,20,1,False,True,True,False,True,False,False,False,False,False,True,False,True,False
49,1550.9,2,2023-06-15 20:45:56.912442,0.2166,0.0796,20,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False
33,96444.35,6,2023-08-30 20:45:56.912442,0.1341,0.0247,20,2,False,True,False,True,False,False,True,True,False,False,False,False,False,True
32,40789.98,6,2023-12-07 20:45:56.912442,0.4215,0.043,20,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False
28,112705.23,2,2023-11-21 20:45:56.912442,0.3659,0.0586,20,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True
47,55588.61,12,2023-08-08 20:45:56.912442,0.1367,0.0618,20,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False
59,39013.43,8,2024-02-07 20:45:56.912442,0.1861,0.0585,20,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False
21,71025.62,5,2023-06-08 20:45:56.912442,0.1656,0.0191,20,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,52026.61,2,2023-07-29 20:45:56.912442,0.2222,0.0496,20,5,True,False,False,True,False,False,True,False,False,False,True,False,True,False
41,56055.69,2,2024-01-13 20:45:56.912442,0.0701,0.0756,20,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False
23,64436.17,4,2024-01-30 20:45:56.912442,0.1387,0.048,20,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False
31,62240.36,8,2023-12-15 20:45:56.912442,0.0292,0.0214,20,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False
18,3063.83,8,2023-09-21 20:45:56.912442,0.099,0.068,20,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False
48,33704.9,4,2023-12-22 20:45:56.912442,0.4272,0.041,20,4,False,False,False,True,False,False,False,False,False,False,True,False,True,False
59,40816.03,7,2024-04-11 20:45:56.912442,0.4117,0.0206,20,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False
42,76779.06,3,2023-08-22 20:45:56.912442,0.0957,0.0096,20,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False
41,49833.73,5,2024-04-16 20:45:56.912442,0.341,0.0047,20,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False
41,51242.37,8,2023-12-30 20:45:56.912442,0.1555,0.0459,20,5,False,True,True,False,False,False,True,False,False,False,False,False,True,False
33,74797.85,10,2024-02-15 20:45:56.912442,0.2193,0.0543,20,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41,26801.04,8,2024-04-09 20:45:56.912442,0.0731,0.0529,20,1,True,False,False,True,True,False,False,False,False,False,True,False,False,True
33,50402.12,7,2023-08-27 20:45:56.912442,0.3003,0.0355,20,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False
23,81886.35,6,2023-10-29 20:45:56.912442,0.0405,0.0579,20,6,False,False,False,False,False,False,True,False,True,False,False,False,False,True
54,20092.87,5,2024-01-14 20:45:56.912442,0.1372,0.0743,20,6,True,False,False,False,False,True,False,False,False,True,False,False,False,False
46,51660.98,3,2023-05-10 20:45:56.912442,0.1554,0.047,20,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True
74,54940.14,1,2024-03-26 20:45:56.912442,0.1864,0.0565,20,1,True,False,False,True,True,False,False,False,False,False,False,True,False,True
22,11758.85,9,2023-05-24 20:45:56.912442,0.1208,0.0606,20,2,False,False,False,True,False,True,False,True,False,False,False,False,False,False
55,41545.98,7,2023-08-27 20:45:56.912442,0.0468,0.0452,20,6,False,False,False,False,False,False,True,False,False,False,False,True,False,True
33,66198.7,4,2023-05-25 20:45:56.912442,0.181,0.0503,20,3,False,False,False,True,False,False,True,False,False,False,False,True,True,False
55,51453.05,6,2024-04-10 20:45:56.912442,0.0377,0.0657,20,2,True,False,False,True,False,False,True,False,False,False,False,False,False,True
65,67579.4,8,2023-05-18 20:45:56.912442,0.1018,0.0678,20,3,False,False,False,True,True,False,False,True,False,False,False,False,False,False
22,36343.35,5,2023-10-18 20:45:56.912442,0.0938,0.0598,20,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False
32,57883.11,4,2024-01-19 20:45:56.912442,0.2446,0.0495,20,4,True,False,True,False,True,False,False,False,False,False,False,False,True,False
24,36694.47,10,2024-02-16 20:45:56.912442,0.3507,0.0327,20,4,True,False,False,False,False,False,True,False,False,False,False,True,False,True
36,59972.61,4,2023-09-06 20:45:56.912442,0.1077,0.0629,20,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True
54,75546.61,10,2023-09-02 20:45:56.912442,0.114,0.0135,20,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False
20,45446.36,6,2023-07-16 20:45:56.912442,0.0902,0.0453,20,6,True,False,True,False,False,False,False,True,False,False,False,False,False,True
53,15911.77,7,2023-07-03 20:45:56.912442,0.136,0.0436,20,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
45,30743.7,2,2023-05-29 20:45:56.912442,0.0697,0.037,20,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True
34,97007.76,8,2023-05-09 20:45:56.912442,0.1252,0.0554,20,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False
19,31829.19,2,2024-01-13 20:45:56.912442,0.2556,0.0675,20,5,False,False,False,True,False,True,False,False,False,False,False,True,True,False
27,47260.53,7,2023-06-05 20:45:56.912442,0.1075,0.0617,20,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
66,59999.72,6,2024-02-09 20:45:56.912442,0.225,0.0833,20,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False
29,977.06,4,2023-06-29 20:45:56.912442,0.1105,0.0655,20,3,True,False,False,True,False,False,False,False,True,False,False,False,False,True
43,46850.75,11,2024-02-27 20:45:56.912442,0.1574,0.0444,20,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30,25734.05,2,2024-01-17 20:45:56.912442,0.1522,0.0777,20,2,False,True,True,False,False,True,False,True,False,False,False,False,False,True
18,64109.21,5,2023-09-30 20:45:56.912442,0.3947,0.0554,20,5,False,False,False,True,True,False,False,False,True,False,False,False,True,False
45,33515.6,5,2023-06-14 20:45:56.912442,0.0977,0.0647,20,2,True,False,False,True,True,False,False,True,False,False,False,False,False,True
59,68768.72,2,2023-08-02 20:45:56.912442,0.1243,0.0436,20,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False
50,50444.0,6,2023-08-18 20:45:56.912442,0.0882,0.0555,20,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False
59,61694.36,6,2023-12-29 20:45:56.912442,0.0822,0.0442,20,4,False,False,False,False,True,False,False,False,False,False,False,True,True,False
37,85234.06,8,2024-01-13 20:45:56.912442,0.4138,0.0569,20,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True
34,34877.27,6,2023-11-14 20:45:56.912442,0.0174,0.0493,20,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False
42,48061.32,5,2023-08-03 20:45:56.912442,0.25,0.0779,20,3,False,False,True,False,False,True,False,False,False,False,False,True,False,True
31,91012.1,4,2024-01-05 20:45:56.912442,0.1682,0.0284,20,4,False,False,True,False,False,True,False,False,True,False,False,False,True,False
27,36956.19,6,2023-07-09 20:45:56.912442,0.1508,0.0496,20,6,False,False,True,False,False,True,False,False,False,False,False,True,False,False
50,32369.0,10,2024-03-16 20:45:56.912442,0.4081,0.0377,20,5,False,False,False,True,False,False,True,True,False,False,False,False,False,False
35,45690.81,2,2023-11-04 20:45:56.912442,0.186,0.0726,20,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True
61,67967.82,6,2024-03-31 20:45:56.912442,0.1858,0.0463,20,6,True,False,True,False,False,True,False,False,False,False,True,False,False,True
51,18096.32,5,2024-02-21 20:45:56.912442,0.1931,0.0531,20,2,False,False,False,True,False,True,False,True,False,False,False,False,True,False
40,15212.78,3,2023-10-31 20:45:56.912442,0.3491,0.0435,20,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False
31,54937.53,8,2024-02-11 20:45:56.912442,0.1332,0.0379,20,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False
19,36246.06,3,2023-10-05 20:45:56.912442,0.1411,0.0166,20,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True
29,32599.63,5,2023-08-24 20:45:56.912442,0.3815,0.0479,20,3,False,True,False,True,False,True,False,True,False,False,False,False,False,True
31,42612.49,5,2024-02-20 20:45:56.912442,0.2897,0.0567,20,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False
24,29402.14,2,2023-11-24 20:45:56.912442,0.2891,0.0374,20,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False
46,40450.0,4,2023-05-22 20:45:56.912442,0.1504,0.0713,20,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False
38,33715.92,4,2023-06-12 20:45:56.912442,0.3017,0.062,20,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False
43,79788.1,4,2023-12-25 20:45:56.912442,0.1151,0.0394,20,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52,63696.31,0,2023-11-24 20:45:56.912442,0.0778,0.0363,20,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False
51,36634.72,7,2024-03-12 20:45:56.912442,0.327,0.0773,20,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False
59,60312.9,4,2024-03-14 20:45:56.912442,0.0542,0.0838,20,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False
48,48327.52,4,2023-06-01 20:45:56.912442,0.1482,0.0569,20,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False
41,46808.34,1,2023-12-04 20:45:56.912442,0.0956,0.054,20,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True
28,31431.46,3,2024-02-08 20:45:56.912442,0.0684,0.0486,20,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,39200.72,3,2023-11-03 20:45:56.912442,0.0797,0.0,20,4,True,False,True,False,False,True,False,False,True,False,False,False,False,True
30,70346.68,5,2023-12-24 20:45:56.912442,0.1056,0.0838,20,6,False,False,False,False,True,False,False,False,False,True,False,False,False,True
64,55246.07,5,2023-06-08 20:45:56.912442,0.3164,0.0387,20,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False
27,41252.49,8,2024-02-24 20:45:56.912442,0.4165,0.0589,20,5,True,False,False,True,False,True,False,False,False,False,False,False,False,False
39,75944.31,5,2023-08-04 20:45:56.912442,0.6049,0.0328,20,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False
39,69498.39,14,2023-12-31 20:45:56.912442,0.47,0.0384,20,6,True,False,True,False,False,False,True,False,False,False,False,True,False,False
23,62892.4,7,2024-01-22 20:45:56.912442,0.1203,0.0419,20,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True
39,72169.85,6,2023-09-16 20:45:56.912442,0.1982,0.0543,20,5,True,False,False,False,False,False,True,False,False,True,False,False,False,False
37,47697.8,2,2023-12-19 20:45:56.912442,0.4484,0.0483,20,1,False,False,False,True,False,True,False,False,False,False,True,False,True,False
46,48058.7,5,2023-11-29 20:45:56.912442,0.0692,0.0977,20,2,True,False,True,False,False,False,False,False,False,False,True,False,True,False
24,16191.07,6,2023-06-10 20:45:56.912442,0.0805,0.0393,20,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False
19,76450.45,3,2023-11-12 20:45:56.912442,0.3964,0.0635,20,6,True,False,False,False,True,False,False,False,False,False,False,False,True,False
30,34507.09,5,2023-11-21 20:45:56.912442,0.0619,0.0637,20,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True
41,5575.97,3,2024-04-14 20:45:56.912442,0.1993,0.0434,20,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False
18,72722.03,3,2024-01-29 20:45:56.912442,0.2927,0.0693,20,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False
40,23306.64,3,2023-08-05 20:45:56.912442,0.2568,0.0518,20,5,False,True,False,False,True,False,False,False,False,False,True,False,False,True
42,59515.2,8,2023-09-04 20:45:56.912442,0.0799,0.0446,20,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True
47,30645.97,8,2023-11-05 20:45:56.912442,0.1139,0.0571,20,6,False,False,True,False,False,False,True,False,False,True,False,False,True,False
29,40738.75,7,2023-11-21 20:45:56.912442,0.2111,0.0626,20,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
36,51390.38,6,2023-11-06 20:45:56.912442,0.2054,0.0634,20,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True
53,76778.77,9,2024-03-29 20:45:56.912442,0.1153,0.0607,20,4,True,False,False,True,False,False,True,True,False,False,False,False,True,False
24,47233.26,7,2024-04-06 20:45:56.912442,0.2389,0.0764,20,5,False,False,False,True,False,False,True,False,True,False,False,False,True,False
34,23361.24,6,2023-12-18 20:45:56.912442,0.2638,0.0287,20,0,False,True,True,False,False,True,False,False,True,False,False,False,False,False
65,62810.18,11,2024-04-09 20:45:56.912442,0.225,0.0658,20,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True
39,74680.58,4,2024-01-09 20:45:56.912442,0.1537,0.0561,20,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
49,36261.69,4,2023-08-14 20:45:56.912442,0.3504,0.0712,20,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False
39,40483.74,6,2023-04-23 20:45:56.912442,0.1,0.0513,20,6,False,False,True,False,True,False,False,True,False,False,False,False,False,True
50,11057.53,4,2024-01-19 20:45:56.912442,0.181,0.0994,20,4,True,False,False,True,True,False,False,False,False,False,False,False,False,True
42,24226.76,2,2023-10-16 20:45:56.912442,0.2968,0.0578,20,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,74168.39,2,2024-03-19 20:45:56.912442,0.3965,0.051,20,1,True,False,False,False,False,False,True,False,False,False,False,True,True,False
31,39378.82,6,2023-05-28 20:45:56.912442,0.2164,0.0117,20,6,True,False,False,True,False,False,False,False,False,True,False,False,True,False
31,23544.92,1,2024-03-23 20:45:56.912442,0.2417,0.0417,20,5,True,False,True,False,False,True,False,False,True,False,False,False,False,True
44,34456.6,6,2023-04-25 20:45:56.912442,0.0389,0.0631,20,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True
35,49263.0,9,2024-01-24 20:45:56.912442,0.2791,0.0605,20,2,False,False,False,True,False,True,False,False,False,False,False,True,False,True
34,58317.62,8,2023-10-12 20:45:56.912442,0.3109,0.0359,20,3,True,False,False,False,False,False,False,False,False,False,False,True,True,False
36,57628.05,8,2023-10-23 20:45:56.912442,0.1428,0.0742,20,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
39,71688.01,3,2023-07-01 20:45:56.912442,0.1123,0.0461,20,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False
58,118241.39,6,2023-08-28 20:45:56.912442,0.1696,0.0372,20,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
21,84690.68,8,2023-11-07 20:45:56.912442,0.1677,0.0274,20,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True
51,48047.49,5,2023-05-07 20:45:56.912442,0.0648,0.0182,20,6,False,True,False,True,True,False,False,False,False,False,True,False,True,False
28,44484.52,4,2023-06-19 20:45:56.912442,0.1919,0.0645,20,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False
29,33283.29,5,2023-06-13 20:45:56.912442,0.0917,0.0691,20,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True
32,52711.18,5,2023-12-29 20:45:56.912442,0.4227,0.0322,20,4,True,False,False,True,True,False,False,True,False,False,False,False,False,True
25,42710.7,8,2023-07-22 20:45:56.912442,0.3286,0.043,20,5,True,False,False,True,False,True,False,False,False,False,False,True,True,False
32,56418.96,5,2023-06-04 20:45:56.912442,0.2835,0.0644,20,6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,55572.05,7,2024-04-10 20:45:56.912442,0.211,0.0483,20,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False
54,65863.11,5,2023-07-15 20:45:56.912442,0.1794,0.0669,20,5,False,False,False,False,False,False,True,False,False,False,True,False,False,True
22,38976.02,8,2024-04-05 20:45:56.912442,0.3295,0.0397,20,4,True,False,False,True,False,False,True,False,False,False,True,False,True,False
32,41271.71,4,2023-12-11 20:45:56.912442,0.2435,0.0341,20,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
25,25308.84,4,2023-09-07 20:45:56.912442,0.1054,0.0423,20,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,57063.79,4,2023-07-26 20:45:56.912442,0.228,0.0283,20,2,True,False,True,False,False,True,False,False,True,False,False,False,False,True
41,89452.53,4,2024-01-13 20:45:56.912442,0.1986,0.0322,20,5,False,True,False,True,False,False,True,True,False,False,False,False,False,False
52,80139.22,6,2023-06-15 20:45:56.912442,0.3868,0.0288,20,3,True,False,False,True,False,False,True,False,True,False,False,False,True,False
56,71489.98,7,2024-04-17 20:45:56.912442,0.1448,0.0253,20,2,True,False,False,True,False,True,False,False,False,True,False,False,False,True
37,65024.72,6,2023-12-05 20:45:56.912442,0.0714,0.0913,20,1,True,False,True,False,False,True,False,False,False,False,False,False,False,True
60,61453.84,6,2024-03-15 20:45:56.912442,0.3991,0.0378,20,4,True,False,False,True,False,False,True,False,False,False,False,True,False,False
20,50919.62,4,2023-07-13 20:45:56.912442,0.1571,0.0401,20,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False
26,62498.72,7,2023-11-02 20:45:56.912442,0.0518,0.0538,20,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26,84287.16,10,2024-01-19 20:45:56.912442,0.1438,0.0394,20,4,True,False,True,False,False,False,False,False,True,False,False,False,False,True
38,68096.32,3,2024-02-21 20:45:56.912442,0.2045,0.0686,20,2,True,False,True,False,False,False,False,True,False,False,False,False,True,False
49,50317.73,7,2023-12-17 20:45:56.912442,0.1039,0.0374,20,6,False,False,True,False,False,False,True,False,True,False,False,False,True,False
