Age,Gender,Income,Location,Clicks,Conversion Rate,CTR,Click_Hour,Click_DayOfWeek,Click_Month,Ad Type_Banner,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Fashion,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Search Engine,Ad Placement_Social Media,Ad Placement_Website
46.0,0,53870.24,1,2,0.2839,0.0561,20,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False
29.0,1,42518.25,0,9,0.3927,0.0717,20,6,1,False,False,True,False,False,False,False,True,False,False,False,True,False
29.0,1,26228.31,1,2,0.2674,0.0396,20,2,8,False,False,False,True,True,False,False,False,False,False,True,False,False
44.0,1,48415.23,2,7,0.3321,0.067,20,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False
41.0,1,72251.3,0,3,0.5857,0.0347,20,0,12,False,False,False,True,True,False,False,False,False,False,True,False,False
22.0,2,57587.59,0,1,0.4888,0.0935,20,0,12,False,False,True,False,False,False,False,False,False,True,False,False,True
42.0,0,61682.39,1,6,0.3833,0.0521,20,2,3,False,False,True,False,False,False,True,False,False,False,False,False,True
41.0,1,51143.49,0,5,0.3212,0.0415,20,6,9,False,True,False,False,False,False,True,False,False,False,False,True,False
59.0,1,47726.27,0,5,0.1991,0.0347,20,3,7,False,True,False,False,False,False,False,False,True,False,False,False,True
38.0,0,38694.17,2,8,0.1934,0.0533,20,6,10,False,False,True,False,False,False,True,False,False,False,False,True,False
46.0,0,65559.65,1,3,0.1194,0.0532,20,5,2,False,False,False,True,True,False,False,False,False,False,False,True,False
36.0,1,58654.61,2,9,0.1524,0.0426,20,6,12,True,False,False,False,True,False,False,False,False,False,True,False,False
28.0,1,28354.65,0,5,0.2889,0.0361,20,6,10,False,False,False,True,False,True,False,False,False,False,False,True,False
20.0,1,70526.64,1,9,0.2867,0.0607,20,3,3,False,True,False,False,False,False,False,False,False,True,True,False,False
34.0,0,40268.54,1,5,0.28,0.0742,20,1,10,False,False,False,True,False,False,False,False,True,False,True,False,False
60.0,0,50975.1,0,3,0.3375,0.0186,20,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True
36.0,2,45312.41,0,5,0.2763,0.0581,20,1,2,False,True,False,False,False,False,False,True,False,False,True,False,False
30.0,1,45287.52,2,2,0.0973,0.0382,20,4,3,False,False,False,True,True,False,False,False,False,False,True,False,False
34.0,2,50517.66,0,7,0.2668,0.0621,20,5,3,False,False,True,False,False,True,False,False,False,False,True,False,False
27.0,0,19000.56,1,3,0.3172,0.018,20,1,10,False,False,True,False,False,False,True,False,False,False,True,False,False
55.0,1,55679.68,0,5,0.0245,0.0465,20,3,12,True,False,False,False,True,False,False,False,False,False,False,True,False
51.0,1,50290.69,2,5,0.2821,0.0689,20,2,6,True,False,False,False,False,False,False,True,False,False,True,False,False
50.0,1,47112.14,2,6,0.0628,0.0738,20,6,6,True,False,False,False,True,False,False,False,False,False,False,True,False
30.0,0,72987.74,2,8,0.2592,0.0407,20,2,4,False,True,False,False,False,False,False,False,True,False,False,True,False
33.0,0,37474.93,1,7,0.1742,0.0358,20,5,10,True,False,False,False,False,False,False,False,False,True,False,True,False
42.0,2,15607.34,1,4,0.1691,0.0547,20,1,3,False,True,False,False,True,False,False,False,False,False,True,False,False
37.0,2,15729.89,0,2,0.1092,0.03,20,1,8,False,False,False,True,False,False,False,False,False,True,False,True,False
22.0,1,58590.45,0,12,0.0813,0.087,20,1,8,False,False,False,True,False,True,False,False,False,False,True,False,False
46.0,0,22674.44,0,3,0.3767,0.057,20,5,11,True,False,False,False,True,False,False,False,False,False,False,False,True
36.0,1,40208.17,2,6,0.1114,0.0609,20,4,5,True,False,False,False,False,False,False,False,True,False,False,False,True
51.0,2,54986.1,0,6,0.235,0.0396,20,5,1,False,False,False,True,False,False,False,False,True,False,True,False,False
60.0,1,50278.03,2,4,0.0421,0.0527,20,0,5,True,False,False,False,False,False,False,False,False,True,False,False,True
40.0,1,58408.46,0,6,0.1994,0.0484,20,6,9,False,False,True,False,False,True,False,False,False,False,False,True,False
48.0,1,28178.85,2,6,0.1489,0.044,20,4,12,True,False,False,False,False,True,False,False,False,False,True,False,False
34.0,0,30482.52,2,5,0.1494,0.0302,20,2,8,False,False,True,False,False,False,False,False,False,True,True,False,False
19.0,1,47126.46,0,8,0.1342,0.0326,20,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False
55.0,1,6021.79,2,5,0.1553,0.0611,20,3,7,False,False,False,True,False,True,False,False,False,False,False,True,False
21.0,1,56003.34,0,6,0.0377,0.0648,20,2,3,False,False,True,False,False,False,False,False,False,True,True,False,False
68.0,1,15153.6,2,3,0.084,0.0568,20,6,1,True,False,False,False,False,True,False,False,False,False,True,False,False
29.0,2,38695.28,1,3,0.0489,0.0451,20,1,12,False,False,False,True,True,False,False,False,False,False,False,True,False
35.0,2,78406.46,1,7,0.0227,0.0381,20,3,5,False,True,False,False,False,True,False,False,False,False,False,True,False
35.0,0,56909.32,0,3,0.1989,0.0073,20,5,5,False,True,False,False,True,False,False,False,False,False,True,False,False
41.0,0,33035.29,0,7,0.2693,0.0386,20,0,10,False,True,False,False,False,True,False,False,False,False,False,False,True
26.0,2,29977.88,2,3,0.3003,0.0634,20,0,5,False,False,True,False,False,True,False,False,False,False,False,True,False
30.0,1,67143.08,1,4,0.0988,0.0455,20,5,1,False,False,False,True,False,False,False,False,False,True,False,True,False
53.0,0,40014.99,0,3,0.37,0.0599,20,3,10,False,False,False,True,True,False,False,False,False,False,False,True,False
36.0,0,65106.42,1,4,0.6282,0.0389,20,3,9,False,False,True,False,False,False,True,False,False,False,False,False,True
24.0,1,32592.24,0,4,0.0823,0.0812,20,4,6,False,False,True,False,False,True,False,False,False,False,True,False,False
21.0,1,64908.24,2,4,0.0419,0.0426,20,1,9,False,False,True,False,False,False,False,False,True,False,True,False,False
33.0,1,79486.26,0,6,0.133,0.0331,20,6,2,True,False,False,False,True,False,False,False,False,False,True,False,False
36.0,2,42032.94,2,5,0.2013,0.0332,20,0,5,True,False,False,False,False,False,False,False,False,True,False,True,False
31.0,1,67985.36,0,8,0.2339,0.0584,20,6,10,False,True,False,False,False,True,False,False,False,False,True,False,False
39.0,0,32551.86,1,6,0.3217,0.0677,20,3,8,True,False,False,False,False,False,True,False,False,False,False,True,False
49.0,2,40810.09,2,3,0.3229,0.0374,20,3,9,False,False,False,True,False,False,False,True,False,False,False,False,True
46.0,2,44217.21,0,5,0.3089,0.0363,20,6,2,False,True,False,False,True,False,False,False,False,False,False,True,False
32.0,1,82928.07,2,4,0.2391,0.0593,20,6,10,False,True,False,False,False,False,False,False,False,True,False,False,True
38.0,1,38398.9,1,4,0.3382,0.0701,20,1,3,False,False,True,False,False,False,False,False,True,False,False,True,False
21.0,2,52384.76,2,4,0.1216,0.0563,20,0,11,False,True,False,False,False,False,False,False,False,True,True,False,False
54.0,1,56503.6,1,6,0.3082,0.0624,20,0,7,True,False,False,False,False,True,False,False,False,False,False,False,True
37.0,0,81438.18,2,7,0.2133,0.0688,20,0,1,False,False,True,False,False,False,False,False,False,True,False,True,False
34.0,1,54867.37,2,5,0.3564,0.0608,20,0,9,False,False,False,True,True,False,False,False,False,False,False,True,False
29.0,0,82477.51,2,4,0.0368,0.0741,20,5,6,True,False,False,False,False,False,False,False,True,False,False,True,False
21.0,1,68337.94,1,2,0.0559,0.0495,20,3,11,False,False,False,True,False,False,False,True,False,False,False,False,True
49.0,0,15744.92,1,10,0.0725,0.0896,20,4,11,True,False,False,False,False,False,True,False,False,False,False,True,False
26.0,1,58620.62,0,7,0.5849,0.0818,20,3,10,False,False,False,True,False,False,False,True,False,False,False,False,True
24.0,1,44467.45,1,4,0.1583,0.0503,20,2,11,False,False,False,True,True,False,False,False,False,False,False,True,False
27.0,1,81890.47,2,3,0.0119,0.0544,20,1,9,False,False,True,False,True,False,False,False,False,False,False,False,True
36.0,0,64121.0,0,4,0.2063,0.0493,20,1,3,False,False,False,True,False,False,False,False,False,True,False,False,True
36.0,0,44867.8,0,6,0.0653,0.0598,20,4,10,False,False,True,False,False,True,False,False,False,False,False,True,False
42.0,1,70221.21,0,5,0.0653,0.0384,20,1,8,False,False,False,True,True,False,False,False,False,False,True,False,False
22.0,0,78189.18,2,7,0.0465,0.0542,20,5,11,False,False,False,True,False,False,False,False,False,True,False,True,False
52.0,1,68160.01,2,7,0.2063,0.0799,20,6,4,False,False,False,True,False,False,False,False,False,True,False,False,True
19.0,1,93502.28,0,5,0.1631,0.0626,20,1,3,False,True,False,False,False,False,False,True,False,False,True,False,False
35.0,0,82109.93,1,5,0.099,0.0383,20,6,4,False,False,False,True,False,False,False,False,True,False,False,False,True
29.0,2,69233.33,2,9,0.2359,0.0351,20,0,7,False,False,True,False,False,False,False,True,False,False,False,True,False
36.0,1,95621.9,2,4,0.0424,0.054,20,2,9,False,False,True,False,False,False,False,False,True,False,False,False,True
37.0,1,58242.55,2,3,0.1381,0.0507,20,3,7,False,False,False,True,False,False,False,False,False,True,False,False,True
25.0,1,49693.21,0,1,0.1893,0.0132,20,3,2,False,True,False,False,False,False,True,False,False,False,False,True,False
35.0,0,43838.49,0,3,0.2431,0.0749,20,5,8,False,True,False,False,False,False,False,False,False,True,True,False,False
41.0,0,78733.8,1,5,0.1063,0.0552,20,6,3,False,True,False,False,True,False,False,False,False,False,True,False,False
21.0,0,41922.98,0,2,0.4274,0.0101,20,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True
71.0,1,64404.0,0,8,0.035,0.064,20,6,8,True,False,False,False,False,False,False,False,False,True,False,False,True
26.0,1,35345.14,0,4,0.054,0.0,20,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True
46.0,1,91898.48,2,7,0.0207,0.034,20,0,3,False,False,True,False,False,False,False,False,False,True,False,False,True
33.0,0,50786.35,0,2,0.2663,0.0275,20,6,8,False,False,False,True,False,False,False,True,False,False,False,True,False
36.0,1,94333.81,2,11,0.0622,0.079,20,6,11,True,False,False,False,False,True,False,False,False,False,True,False,False
37.0,2,74967.6,2,6,0.3568,0.0604,20,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False
24.0,1,59422.74,2,2,0.2305,0.0338,20,5,11,False,False,False,True,False,True,False,False,False,False,True,False,False
34.0,0,41978.37,0,6,0.1709,0.1057,20,3,3,False,True,False,False,True,False,False,False,False,False,True,False,False
35.0,0,65507.02,0,5,0.1707,0.0488,20,6,1,False,False,False,True,True,False,False,False,False,False,True,False,False
37.0,0,39655.7,0,3,0.0212,0.0364,20,0,6,False,False,True,False,True,False,False,False,False,False,False,True,False
29.0,1,56081.21,2,5,0.3233,0.0574,20,0,6,False,False,False,True,False,False,False,False,False,True,False,False,True
34.0,0,44999.25,1,7,0.3044,0.0655,20,5,12,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,1,28661.02,2,4,0.1655,0.0626,20,4,7,True,False,False,False,True,False,False,False,False,False,False,False,True
30.0,1,48217.26,1,8,0.329,0.0702,20,2,8,False,True,False,False,False,True,False,False,False,False,False,True,False
26.0,1,50111.88,2,7,0.179,0.045,20,3,12,False,False,True,False,False,False,False,False,False,True,False,False,True
35.0,0,30453.54,2,6,0.3775,0.058,20,5,8,True,False,False,False,False,False,False,False,True,False,False,True,False
40.0,0,72046.39,1,14,0.2083,0.0331,20,2,4,True,False,False,False,False,True,False,False,False,False,True,False,False
35.0,2,59877.0,0,5,0.3971,0.0424,20,2,9,True,False,False,False,False,False,True,False,False,False,False,False,True
61.0,1,38913.4,2,7,0.3134,0.0364,20,2,2,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,0,51812.66,1,10,0.162,0.056,20,6,12,False,False,False,True,True,False,False,False,False,False,False,False,True
52.0,1,51010.5,1,2,0.209,0.0261,20,1,11,False,True,False,False,False,True,False,False,False,False,False,True,False
42.0,0,60535.3,1,7,0.2841,0.0655,20,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False
35.0,2,39047.77,0,4,0.2236,0.0468,20,2,6,False,False,False,True,False,False,False,True,False,False,False,False,True
36.0,2,23900.92,1,2,0.1683,0.0646,20,4,12,False,True,False,False,False,True,False,False,False,False,False,True,False
41.0,1,67156.72,2,4,0.0479,0.033,20,0,4,False,True,False,False,False,False,True,False,False,False,False,False,True
29.0,1,9402.13,1,4,0.1196,0.0418,20,6,12,False,True,False,False,False,True,False,False,False,False,False,False,True
38.0,1,46650.98,0,5,0.2622,0.061,20,6,2,False,True,False,False,False,False,True,False,False,False,False,True,False
36.0,1,28657.87,1,6,0.2583,0.0461,20,5,12,False,False,False,True,False,False,False,True,False,False,False,True,False
26.0,0,21756.91,0,6,0.1758,0.0274,20,1,10,False,True,False,False,False,False,False,False,True,False,False,True,False
33.0,2,30581.94,0,5,0.0893,0.0515,20,1,9,False,True,False,False,True,False,False,False,False,False,False,False,True
55.0,1,43698.07,0,8,0.1269,0.0557,20,1,10,False,False,False,True,False,False,True,False,False,False,False,False,True
28.0,1,88488.92,0,5,0.3484,0.0622,20,5,7,False,True,False,False,False,False,False,False,False,True,True,False,False
36.0,0,59878.33,1,5,0.174,0.0343,20,0,11,True,False,False,False,False,False,True,False,False,False,True,False,False
39.0,0,49069.54,2,3,0.0579,0.0354,20,4,9,True,False,False,False,False,False,False,False,True,False,False,True,False
57.0,1,58395.73,1,4,0.2386,0.0357,20,0,10,True,False,False,False,False,True,False,False,False,False,False,True,False
30.0,0,40890.23,2,5,0.169,0.0548,20,6,8,True,False,False,False,False,True,False,False,False,False,True,False,False
23.0,0,32222.11,2,3,0.2127,0.0514,20,6,12,True,False,False,False,False,True,False,False,False,False,False,True,False
39.0,0,40341.47,0,5,0.2972,0.0428,20,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False
36.0,1,10369.19,1,6,0.0964,0.0223,20,6,10,False,False,True,False,False,True,False,False,False,False,False,False,True
37.0,1,47878.93,0,8,0.3078,0.0564,20,6,3,True,False,False,False,False,False,True,False,False,False,True,False,False
32.0,1,20459.17,1,3,0.0497,0.0587,20,4,6,False,False,False,True,False,True,False,False,False,False,False,False,True
31.0,1,63222.52,1,5,0.0729,0.0404,20,5,5,True,False,False,False,False,True,False,False,False,False,False,True,False
31.0,0,33998.44,2,5,0.2623,0.0422,20,5,4,False,False,False,True,False,False,True,False,False,False,True,False,False
24.0,0,49982.98,1,7,0.4278,0.073,20,3,7,False,False,False,True,True,False,False,False,False,False,False,False,True
27.0,1,51808.65,1,3,0.0507,0.0606,20,1,8,False,False,True,False,False,False,False,False,True,False,False,False,True
23.0,1,3613.4,1,6,0.0418,0.0174,20,2,8,False,False,False,True,False,False,True,False,False,False,False,True,False
38.0,1,75476.97,1,6,0.2624,0.0587,20,5,2,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,1,67920.7,2,4,0.1727,0.0355,20,1,5,False,False,False,True,False,False,False,False,True,False,False,True,False
27.0,0,56676.32,1,5,0.3733,0.0582,20,4,8,False,False,False,True,False,True,False,False,False,False,False,True,False
42.0,1,32917.71,0,7,0.1853,0.0546,20,3,7,False,False,True,False,True,False,False,False,False,False,True,False,False
42.0,1,56359.72,2,6,0.1738,0.0587,20,6,6,False,False,True,False,False,False,True,False,False,False,False,False,True
61.0,1,44103.06,0,4,0.0976,0.0386,20,1,7,False,False,True,False,True,False,False,False,False,False,True,False,False
48.0,1,98525.14,0,5,0.2977,0.0296,20,6,1,False,False,False,True,False,False,False,False,False,True,False,False,True
34.0,2,37944.81,2,4,0.3805,0.0967,20,3,8,False,True,False,False,False,False,False,False,False,True,False,True,False
19.0,1,47724.98,1,11,0.3053,0.042,20,4,4,False,False,False,True,False,False,False,False,False,True,True,False,False
38.0,1,57827.81,0,4,0.2244,0.1046,20,5,3,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,1,20085.29,0,7,0.2155,0.0601,20,0,6,False,False,False,True,False,False,False,True,False,False,False,False,True
44.0,0,59264.01,2,1,0.0844,0.0453,20,5,3,True,False,False,False,False,False,False,False,True,False,False,True,False
30.0,1,19876.64,2,4,0.1738,0.049,20,0,12,False,True,False,False,False,False,False,False,False,True,True,False,False
53.0,1,49187.46,2,4,0.1722,0.057,20,1,6,False,True,False,False,False,False,False,True,False,False,True,False,False
18.0,1,77345.76,0,7,0.0695,0.0428,20,0,7,False,False,True,False,True,False,False,False,False,False,False,False,True
34.0,0,68177.55,2,7,0.1155,0.0185,20,3,2,False,False,True,False,False,False,False,True,False,False,False,True,False
38.0,0,50560.4,1,8,0.064,0.0048,20,4,8,False,False,True,False,False,False,False,True,False,False,False,False,True
25.0,0,42481.48,0,10,0.2409,0.0683,20,6,4,False,False,True,False,False,False,False,False,True,False,False,True,False
55.0,0,39467.42,1,7,0.1639,0.0847,20,3,7,False,True,False,False,True,False,False,False,False,False,False,True,False
77.0,2,16433.22,2,7,0.4559,0.0549,20,3,9,False,False,True,False,False,False,False,False,True,False,False,False,True
50.0,1,65771.56,0,2,0.0837,0.0739,20,3,10,False,True,False,False,True,False,False,False,False,False,False,False,True
22.0,2,57769.63,2,4,0.0182,0.0643,20,2,12,False,True,False,False,False,False,True,False,False,False,True,False,False
18.0,0,61011.75,2,9,0.0939,0.039,20,1,9,False,True,False,False,False,False,False,True,False,False,True,False,False
30.0,1,45744.63,1,3,0.4077,0.0562,20,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False
32.0,1,80114.65,1,8,0.1317,0.0674,20,3,8,True,False,False,False,False,False,False,True,False,False,False,True,False
28.0,0,43249.64,2,5,0.3776,0.0049,20,2,12,False,False,True,False,False,False,False,False,True,False,False,False,True
36.0,1,41163.07,0,3,0.1268,0.0492,20,0,2,False,False,True,False,False,False,False,False,False,True,True,False,False
42.0,2,65339.62,2,2,0.0779,0.0453,20,4,9,False,False,True,False,True,False,False,False,False,False,False,False,True
27.0,1,59290.92,0,5,0.11,0.051,20,6,9,False,False,False,True,False,True,False,False,False,False,False,True,False
39.0,2,40532.2,2,9,0.1717,0.0711,20,5,2,True,False,False,False,False,False,True,False,False,False,True,False,False
71.0,0,51333.23,1,3,0.2059,0.0708,20,6,10,False,True,False,False,False,False,True,False,False,False,True,False,False
36.0,2,62122.77,2,4,0.2814,0.0479,20,0,7,False,False,True,False,False,False,True,False,False,False,True,False,False
33.0,1,40262.9,0,11,0.1595,0.0301,20,0,8,True,False,False,False,False,False,False,False,False,True,True,False,False
35.0,0,58099.72,0,8,0.0276,0.02,20,2,8,False,False,False,True,True,False,False,False,False,False,False,True,False
35.0,0,16835.48,0,5,0.1419,0.0346,20,3,2,False,True,False,False,False,False,True,False,False,False,False,False,True
34.0,1,79824.63,2,9,0.1132,0.03,20,4,8,False,True,False,False,False,False,False,False,False,True,False,True,False
38.0,1,52503.59,1,8,0.0187,0.0447,20,5,11,True,False,False,False,False,False,False,False,True,False,False,True,False
36.0,1,24629.89,1,6,0.5282,0.0558,20,5,4,False,False,False,True,False,False,False,False,False,True,False,False,True
34.0,1,57169.2,2,4,0.3578,0.0223,20,2,6,False,False,True,False,True,False,False,False,False,False,True,False,False
27.0,2,49876.55,0,4,0.0714,0.0899,20,4,12,False,True,False,False,False,False,False,False,False,True,False,True,False
18.0,1,52365.06,0,3,0.2734,0.0477,20,6,3,False,False,False,True,True,False,False,False,False,False,False,True,False
29.0,0,41080.15,0,6,0.1659,0.0571,20,0,12,False,True,False,False,False,True,False,False,False,False,False,True,False
36.0,1,51299.34,0,4,0.3475,0.0076,20,6,2,False,True,False,False,False,True,False,False,False,False,False,True,False
34.0,0,38344.41,0,2,0.3096,0.0561,20,3,2,False,False,True,False,False,False,False,True,False,False,False,True,False
37.0,2,30189.13,1,4,0.4047,0.035,20,4,6,True,False,False,False,False,False,False,False,False,True,False,True,False
27.0,0,31673.09,1,5,0.4027,0.0533,20,6,8,False,False,True,False,False,False,False,False,True,False,True,False,False
38.0,0,85474.93,2,5,0.1536,0.0462,20,5,2,False,True,False,False,True,False,False,False,False,False,True,False,False
46.0,1,41160.28,1,7,0.3022,0.0491,20,4,4,False,False,False,True,False,False,False,False,True,False,True,False,False
55.0,1,88961.54,1,5,0.0675,0.0408,20,4,9,False,True,False,False,False,False,True,False,False,False,False,True,False
45.0,2,78305.09,0,1,0.1712,0.0237,20,0,9,False,True,False,False,False,False,False,False,True,False,True,False,False
45.0,0,69770.56,0,6,0.0998,0.0178,20,3,8,False,True,False,False,False,False,False,False,True,False,True,False,False
34.0,1,34091.37,1,4,0.3279,0.0135,20,5,12,False,True,False,False,True,False,False,False,False,False,True,False,False
55.0,0,36675.16,1,1,0.258,0.0345,20,0,10,False,False,True,False,False,False,False,False,True,False,False,False,True
22.0,0,26419.93,0,6,0.4459,0.0722,20,3,11,False,False,False,True,False,False,False,True,False,False,False,False,True
28.0,2,44516.99,0,8,0.146,0.0841,20,5,12,False,False,True,False,False,False,True,False,False,False,False,True,False
36.0,2,8642.0,1,5,0.1521,0.0954,20,2,1,False,True,False,False,True,False,False,False,False,False,False,False,True
40.0,0,56532.6,0,3,0.3184,0.0533,20,2,9,False,False,True,False,False,False,True,False,False,False,False,True,False
26.0,1,76607.41,2,3,0.3219,0.0492,20,2,5,True,False,False,False,False,True,False,False,False,False,False,False,True
40.0,1,44264.18,1,6,0.1386,0.0816,20,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False
39.0,0,31956.38,2,7,0.0337,0.0013,20,5,1,False,False,False,True,False,False,True,False,False,False,True,False,False
65.0,0,55429.43,1,3,0.1478,0.0559,20,0,3,False,False,True,False,False,True,False,False,False,False,False,False,True
21.0,2,38313.81,0,3,0.0419,0.0367,20,2,4,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,0,74195.35,1,9,0.2144,0.0475,20,6,9,False,False,False,True,False,True,False,False,False,False,True,False,False
32.0,1,55932.62,0,3,0.1386,0.0496,20,4,12,False,False,True,False,False,False,False,False,True,False,False,False,True
55.0,1,28754.22,2,4,0.3377,0.0563,20,1,8,False,True,False,False,False,False,False,False,False,True,True,False,False
31.0,0,62667.42,0,4,0.2017,0.0672,20,2,7,False,False,False,True,True,False,False,False,False,False,True,False,False
36.0,1,57667.74,2,9,0.2252,0.0532,20,6,11,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,2,55834.72,2,8,0.151,0.0474,20,2,2,True,False,False,False,False,False,False,False,False,True,False,False,True
35.0,1,39792.37,0,6,0.1259,0.0798,20,3,3,False,False,True,False,False,False,False,False,False,True,False,True,False
54.0,0,43511.66,0,4,0.0706,0.0546,20,1,6,False,True,False,False,False,False,False,False,True,False,True,False,False
32.0,0,75153.16,2,3,0.2949,0.0705,20,4,9,False,False,True,False,False,False,False,False,True,False,False,True,False
46.0,1,69826.24,1,4,0.0702,0.0543,20,5,2,False,False,False,True,False,False,False,False,True,False,True,False,False
33.0,0,47365.81,1,6,0.5046,0.0287,20,6,4,True,False,False,False,False,False,False,False,True,False,False,False,True
23.0,1,39880.72,1,3,0.1851,0.0366,20,2,11,False,False,False,True,False,False,False,False,True,False,False,False,True
53.0,1,72170.51,0,3,0.3722,0.0272,20,3,6,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,0,53045.94,1,6,0.1427,0.0446,20,4,1,False,False,False,True,False,False,True,False,False,False,False,True,False
27.0,0,73290.79,2,5,0.2008,0.0529,20,5,7,False,False,True,False,False,False,False,False,False,True,False,False,True
37.0,1,25904.21,0,5,0.3239,0.0367,20,4,12,False,False,False,True,True,False,False,False,False,False,True,False,False
20.0,1,94830.41,0,7,0.2054,0.0409,20,4,9,False,False,True,False,True,False,False,False,False,False,False,False,True
39.0,1,52019.27,1,2,0.088,0.0604,20,2,8,True,False,False,False,False,True,False,False,False,False,True,False,False
49.0,0,47621.65,2,4,0.4746,0.0222,20,6,5,False,False,False,True,False,False,False,True,False,False,True,False,False
32.0,1,43488.21,1,4,0.4023,0.0,20,0,4,False,True,False,False,False,False,False,False,True,False,True,False,False
30.0,1,19823.25,2,0,0.1906,0.0767,20,2,9,True,False,False,False,False,False,False,True,False,False,False,False,True
28.0,1,46477.09,1,3,0.4252,0.058,20,4,8,False,False,True,False,False,False,True,False,False,False,True,False,False
25.0,0,24082.91,2,5,0.1422,0.0426,20,5,8,False,False,False,True,False,False,True,False,False,False,False,False,True
33.0,0,59264.0,0,6,0.0476,0.0455,20,0,6,False,False,False,True,False,False,True,False,False,False,True,False,False
28.0,0,21136.32,0,6,0.0426,0.081,20,5,9,True,False,False,False,False,False,False,False,False,True,False,False,True
31.0,2,48369.55,2,4,0.0813,0.0489,20,0,9,False,True,False,False,False,False,False,False,True,False,False,False,True
74.0,0,50528.23,0,4,0.0738,0.0581,20,2,8,False,False,False,True,False,False,True,False,False,False,False,True,False
22.0,0,49730.41,0,4,0.0749,0.0369,20,5,4,False,False,True,False,False,False,False,True,False,False,False,False,True
38.0,2,15280.66,2,4,0.1357,0.0683,20,0,12,False,True,False,False,False,False,True,False,False,False,True,False,False
37.0,2,33188.74,1,7,0.3062,0.0296,20,6,2,False,False,True,False,False,False,True,False,False,False,False,True,False
65.0,1,49656.22,1,8,0.0904,0.042,20,3,2,False,True,False,False,False,False,False,False,False,True,True,False,False
20.0,1,19574.21,2,5,0.3712,0.0493,20,1,5,False,True,False,False,False,False,False,True,False,False,True,False,False
34.0,0,23455.59,0,5,0.2996,0.0389,20,5,3,False,False,True,False,True,False,False,False,False,False,False,True,False
24.0,0,56590.09,1,2,0.1904,0.0606,20,6,12,True,False,False,False,False,False,False,False,True,False,False,False,True
38.0,2,43680.51,0,5,0.2342,0.0559,20,1,11,False,False,False,True,True,False,False,False,False,False,False,True,False
50.0,0,41189.88,0,5,0.1001,0.0473,20,2,10,False,False,False,True,False,True,False,False,False,False,True,False,False
23.0,1,24449.79,1,5,0.1649,0.034,20,5,5,False,True,False,False,False,False,False,False,False,True,False,True,False
31.0,2,8679.19,0,7,0.1673,0.0692,20,0,9,False,False,True,False,False,True,False,False,False,False,True,False,False
47.0,1,22096.94,0,8,0.143,0.0207,20,5,2,True,False,False,False,False,False,False,False,True,False,False,True,False
34.0,2,42257.87,2,6,0.3349,0.0402,20,4,1,False,False,False,True,False,False,False,False,False,True,False,False,True
35.0,0,10729.15,0,3,0.0461,0.0713,20,5,5,True,False,False,False,False,False,False,False,False,True,True,False,False
23.0,0,57756.8,2,3,0.3431,0.0727,20,4,6,False,False,False,True,False,False,False,True,False,False,True,False,False
57.0,0,54480.18,2,5,0.0485,0.0966,20,4,6,True,False,False,False,False,True,False,False,False,False,False,True,False
28.0,0,37377.12,1,4,0.3791,0.0769,20,0,7,False,False,True,False,False,True,False,False,False,False,True,False,False
30.0,0,72283.42,0,7,0.1365,0.0242,20,4,3,False,False,False,True,False,False,False,True,False,False,False,False,True
30.0,0,55659.4,0,0,0.1815,0.0,20,3,6,True,False,False,False,True,False,False,False,False,False,False,True,False
49.0,0,52638.97,2,5,0.4832,0.0285,20,1,8,False,True,False,False,False,False,False,False,False,True,True,False,False
52.0,1,31692.69,1,10,0.165,0.0346,20,1,6,False,False,True,False,False,False,True,False,False,False,True,False,False
32.0,0,78702.65,1,3,0.349,0.0629,20,2,11,True,False,False,False,False,False,False,True,False,False,False,True,False
35.0,0,36375.95,0,7,0.2284,0.0443,20,2,9,False,False,True,False,False,False,False,False,True,False,False,False,True
42.0,1,52695.49,2,9,0.4272,0.0401,20,1,8,True,False,False,False,False,False,True,False,False,False,False,True,False
37.0,0,66579.33,0,12,0.1774,0.0679,20,1,5,False,False,False,True,False,False,False,False,True,False,False,True,False
46.0,1,46723.01,1,8,0.193,0.0411,20,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False
51.0,1,32495.41,1,6,0.1696,0.0704,20,1,8,False,False,True,False,True,False,False,False,False,False,False,False,True
